month_end,condition,demographics_type,demographics_values,rate_per_100000_visits
2019-10,Suspected Suicide Attempts,Age,18-34 years,225
2019-10,Suspected Suicide Attempts,Age,35-64 years,120
2019-10,Suspected Suicide Attempts,Age,65+ years,26
2019-10,Suspected Suicide Attempts,Age,All,137
2019-10,Suspected Suicide Attempts,RaceEthnicity,AI/AN,302
2019-10,Suspected Suicide Attempts,RaceEthnicity,All,137
2019-10,Suspected Suicide Attempts,RaceEthnicity,Asian,122
2019-10,Suspected Suicide Attempts,RaceEthnicity,Black,106
2019-10,Suspected Suicide Attempts,RaceEthnicity,Hispanic,143
2019-10,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,126
2019-10,Suspected Suicide Attempts,RaceEthnicity,NHOPI,171
2019-10,Suspected Suicide Attempts,RaceEthnicity,White,162
2019-10,Suspected Suicide Attempts,Sex,All,137
2019-10,Suspected Suicide Attempts,Sex,Female,149
2019-10,Suspected Suicide Attempts,Sex,Male,127
2019-10,Suspected Suicide Attempts,Total,All,137
2019-09,Suspected Suicide Attempts,Age,12-17 years,479
2019-09,Suspected Suicide Attempts,Age,18-34 years,221
2019-09,Suspected Suicide Attempts,Age,35-64 years,123
2019-09,Suspected Suicide Attempts,Age,65+ years,27
2019-09,Suspected Suicide Attempts,Age,All,134
2019-09,Suspected Suicide Attempts,RaceEthnicity,AI/AN,328
2019-09,Suspected Suicide Attempts,RaceEthnicity,All,134
2019-09,Suspected Suicide Attempts,RaceEthnicity,Asian,103
2019-09,Suspected Suicide Attempts,RaceEthnicity,Black,102
2019-09,Suspected Suicide Attempts,RaceEthnicity,Hispanic,141
2019-09,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,129
2019-09,Suspected Suicide Attempts,RaceEthnicity,NHOPI,184
2019-09,Suspected Suicide Attempts,RaceEthnicity,White,161
2019-09,Suspected Suicide Attempts,Sex,All,134
2019-09,Suspected Suicide Attempts,Sex,Female,143
2019-09,Suspected Suicide Attempts,Sex,Male,128
2019-09,Suspected Suicide Attempts,Total,All,134
2019-08,Suspected Suicide Attempts,Age,12-17 years,444
2019-08,Suspected Suicide Attempts,Age,18-34 years,222
2019-08,Suspected Suicide Attempts,Age,35-64 years,125
2019-08,Suspected Suicide Attempts,Age,65+ years,28
2019-08,Suspected Suicide Attempts,Age,All,132
2019-08,Suspected Suicide Attempts,RaceEthnicity,AI/AN,308
2019-08,Suspected Suicide Attempts,RaceEthnicity,All,132
2019-08,Suspected Suicide Attempts,RaceEthnicity,Asian,93
2019-08,Suspected Suicide Attempts,RaceEthnicity,Black,105
2019-08,Suspected Suicide Attempts,RaceEthnicity,Hispanic,133
2019-08,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,134
2019-08,Suspected Suicide Attempts,RaceEthnicity,NHOPI,90
2019-08,Suspected Suicide Attempts,RaceEthnicity,White,155
2019-08,Suspected Suicide Attempts,Sex,All,132
2019-08,Suspected Suicide Attempts,Sex,Female,136
2019-08,Suspected Suicide Attempts,Sex,Male,131
2019-08,Suspected Suicide Attempts,Total,All,132
2019-07,Suspected Suicide Attempts,Age,12-17 years,477
2019-07,Suspected Suicide Attempts,Age,18-34 years,211
2019-07,Suspected Suicide Attempts,Age,35-64 years,121
2019-07,Suspected Suicide Attempts,Age,65+ years,26
2019-07,Suspected Suicide Attempts,Age,All,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,AI/AN,294
2019-07,Suspected Suicide Attempts,RaceEthnicity,All,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,Asian,120
2019-07,Suspected Suicide Attempts,RaceEthnicity,Black,100
2019-07,Suspected Suicide Attempts,RaceEthnicity,Hispanic,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,127
2019-07,Suspected Suicide Attempts,RaceEthnicity,NHOPI,135
2019-07,Suspected Suicide Attempts,RaceEthnicity,White,152
2019-07,Suspected Suicide Attempts,Sex,All,127
2019-07,Suspected Suicide Attempts,Sex,Female,135
2019-07,Suspected Suicide Attempts,Sex,Male,122
2019-07,Suspected Suicide Attempts,Total,All,127
2019-06,Suspected Suicide Attempts,Age,12-17 years,501
2019-06,Suspected Suicide Attempts,Age,18-34 years,217
2019-06,Suspected Suicide Attempts,Age,35-64 years,122
2019-06,Suspected Suicide Attempts,Age,65+ years,24
2019-06,Suspected Suicide Attempts,Age,All,128
2019-06,Suspected Suicide Attempts,RaceEthnicity,AI/AN,317
2019-06,Suspected Suicide Attempts,RaceEthnicity,All,128
2019-06,Suspected Suicide Attempts,RaceEthnicity,Asian,127
2019-06,Suspected Suicide Attempts,RaceEthnicity,Black,101
2019-06,Suspected Suicide Attempts,RaceEthnicity,Hispanic,134
2019-06,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,126
2019-06,Suspected Suicide Attempts,RaceEthnicity,NHOPI,188
2019-06,Suspected Suicide Attempts,RaceEthnicity,White,152
2019-06,Suspected Suicide Attempts,Sex,All,128
2019-06,Suspected Suicide Attempts,Sex,Female,135
2019-06,Suspected Suicide Attempts,Sex,Male,125
2019-06,Suspected Suicide Attempts,Total,All,128
2019-05,Suspected Suicide Attempts,Age,12-17 years,544
2019-05,Suspected Suicide Attempts,Age,18-34 years,207
2019-05,Suspected Suicide Attempts,Age,35-64 years,118
2019-05,Suspected Suicide Attempts,Age,65+ years,26
2019-05,Suspected Suicide Attempts,Age,All,129
2019-05,Suspected Suicide Attempts,RaceEthnicity,AI/AN,322
2019-05,Suspected Suicide Attempts,RaceEthnicity,All,129
2019-05,Suspected Suicide Attempts,RaceEthnicity,Asian,108
2019-05,Suspected Suicide Attempts,RaceEthnicity,Black,103
2019-05,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-05,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,128
2019-05,Suspected Suicide Attempts,RaceEthnicity,NHOPI,119
2019-05,Suspected Suicide Attempts,RaceEthnicity,White,155
2019-05,Suspected Suicide Attempts,Sex,All,129
2019-05,Suspected Suicide Attempts,Sex,Female,138
2019-05,Suspected Suicide Attempts,Sex,Male,121
2019-05,Suspected Suicide Attempts,Total,All,129
2019-04,Suspected Suicide Attempts,Age,12-17 years,552
2019-04,Suspected Suicide Attempts,Age,18-34 years,209
2019-04,Suspected Suicide Attempts,Age,35-64 years,115
2019-04,Suspected Suicide Attempts,Age,65+ years,24
2019-04,Suspected Suicide Attempts,Age,All,128
2019-04,Suspected Suicide Attempts,RaceEthnicity,AI/AN,272
2019-04,Suspected Suicide Attempts,RaceEthnicity,All,128
2019-04,Suspected Suicide Attempts,RaceEthnicity,Asian,110
2019-04,Suspected Suicide Attempts,RaceEthnicity,Black,99
2019-04,Suspected Suicide Attempts,RaceEthnicity,Hispanic,136
2019-04,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,126
2019-04,Suspected Suicide Attempts,RaceEthnicity,NHOPI,101
2019-04,Suspected Suicide Attempts,RaceEthnicity,White,154
2019-04,Suspected Suicide Attempts,Sex,All,128
2019-04,Suspected Suicide Attempts,Sex,Female,139
2019-04,Suspected Suicide Attempts,Sex,Male,116
2019-04,Suspected Suicide Attempts,Total,All,128
2019-03,Suspected Suicide Attempts,Age,12-17 years,533
2019-03,Suspected Suicide Attempts,Age,18-34 years,198
2019-03,Suspected Suicide Attempts,Age,35-64 years,113
2019-03,Suspected Suicide Attempts,Age,65+ years,22
2019-03,Suspected Suicide Attempts,Age,All,122
2019-03,Suspected Suicide Attempts,RaceEthnicity,AI/AN,295
2019-03,Suspected Suicide Attempts,RaceEthnicity,All,122
2019-03,Suspected Suicide Attempts,RaceEthnicity,Asian,103
2019-03,Suspected Suicide Attempts,RaceEthnicity,Black,92
2019-03,Suspected Suicide Attempts,RaceEthnicity,Hispanic,125
2019-03,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,115
2019-03,Suspected Suicide Attempts,RaceEthnicity,NHOPI,108
2019-03,Suspected Suicide Attempts,RaceEthnicity,White,149
2019-03,Suspected Suicide Attempts,Sex,All,122
2019-03,Suspected Suicide Attempts,Sex,Female,129
2019-03,Suspected Suicide Attempts,Sex,Male,115
2019-03,Suspected Suicide Attempts,Total,All,122
2019-02,Suspected Suicide Attempts,Age,12-17 years,561
2019-02,Suspected Suicide Attempts,Age,18-34 years,213
2019-02,Suspected Suicide Attempts,Age,35-64 years,110
2019-02,Suspected Suicide Attempts,Age,65+ years,24
2019-02,Suspected Suicide Attempts,Age,All,127
2019-02,Suspected Suicide Attempts,RaceEthnicity,AI/AN,276
2019-02,Suspected Suicide Attempts,RaceEthnicity,All,127
2019-02,Suspected Suicide Attempts,RaceEthnicity,Asian,120
2019-02,Suspected Suicide Attempts,RaceEthnicity,Black,94
2019-02,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-02,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,123
2019-02,Suspected Suicide Attempts,RaceEthnicity,NHOPI,71
2019-02,Suspected Suicide Attempts,RaceEthnicity,White,157
2019-02,Suspected Suicide Attempts,Sex,All,127
2019-02,Suspected Suicide Attempts,Sex,Female,135
2019-02,Suspected Suicide Attempts,Sex,Male,117
2019-02,Suspected Suicide Attempts,Total,All,127
2019-01,Suspected Suicide Attempts,Age,12-17 years,547
2019-01,Suspected Suicide Attempts,Age,18-34 years,199
2019-01,Suspected Suicide Attempts,Age,35-64 years,107
2019-01,Suspected Suicide Attempts,Age,65+ years,23
2019-01,Suspected Suicide Attempts,Age,All,121
2019-01,Suspected Suicide Attempts,RaceEthnicity,AI/AN,296
2019-01,Suspected Suicide Attempts,RaceEthnicity,All,121
2019-01,Suspected Suicide Attempts,RaceEthnicity,Asian,111
2019-01,Suspected Suicide Attempts,RaceEthnicity,Black,92
2019-01,Suspected Suicide Attempts,RaceEthnicity,Hispanic,130
2019-01,Suspected Suicide Attempts,RaceEthnicity,Multiple/Other,114
2019-01,Suspected Suicide Attempts,RaceEthnicity,NHOPI,131
2019-01,Suspected Suicide Attempts,RaceEthnicity,White,151
2019-01,Suspected Suicide Attempts,Sex,All,121
2019-01,Suspected Suicide Attempts,Sex,Female,127
2019-01,Suspected Suicide Attempts,Sex,Male,114
2019-01,Suspected Suicide Attempts,Total,All,121
2026-05,Trauma and Stressor-related Disorders,Age,12-17 years,1042
2026-05,Trauma and Stressor-related Disorders,Age,18-34 years,506
2026-05,Trauma and Stressor-related Disorders,Age,35-64 years,519
2026-05,Trauma and Stressor-related Disorders,Age,65+ years,267
2026-05,Trauma and Stressor-related Disorders,Age,All,429
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,592
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,All,429
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,326
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,Black,383
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,343
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,470
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,372
2026-05,Trauma and Stressor-related Disorders,RaceEthnicity,White,478
2026-05,Trauma and Stressor-related Disorders,Sex,All,429
2026-05,Trauma and Stressor-related Disorders,Sex,Female,453
2026-05,Trauma and Stressor-related Disorders,Sex,Male,399
2026-05,Trauma and Stressor-related Disorders,Total,All,429
2026-04,Trauma and Stressor-related Disorders,Age,12-17 years,1003
2026-04,Trauma and Stressor-related Disorders,Age,18-34 years,507
2026-04,Trauma and Stressor-related Disorders,Age,35-64 years,533
2026-04,Trauma and Stressor-related Disorders,Age,65+ years,276
2026-04,Trauma and Stressor-related Disorders,Age,All,437
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,625
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,All,437
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,337
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,Black,382
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,342
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,444
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,406
2026-04,Trauma and Stressor-related Disorders,RaceEthnicity,White,493
2026-04,Trauma and Stressor-related Disorders,Sex,All,437
2026-04,Trauma and Stressor-related Disorders,Sex,Female,461
2026-04,Trauma and Stressor-related Disorders,Sex,Male,406
2026-04,Trauma and Stressor-related Disorders,Total,All,437
2026-03,Trauma and Stressor-related Disorders,Age,12-17 years,990
2026-03,Trauma and Stressor-related Disorders,Age,18-34 years,508
2026-03,Trauma and Stressor-related Disorders,Age,35-64 years,531
2026-03,Trauma and Stressor-related Disorders,Age,65+ years,266
2026-03,Trauma and Stressor-related Disorders,Age,All,429
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,574
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,All,429
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,328
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,Black,377
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,341
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,452
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,380
2026-03,Trauma and Stressor-related Disorders,RaceEthnicity,White,482
2026-03,Trauma and Stressor-related Disorders,Sex,All,429
2026-03,Trauma and Stressor-related Disorders,Sex,Female,448
2026-03,Trauma and Stressor-related Disorders,Sex,Male,404
2026-03,Trauma and Stressor-related Disorders,Total,All,429
2026-02,Trauma and Stressor-related Disorders,Age,12-17 years,926
2026-02,Trauma and Stressor-related Disorders,Age,18-34 years,499
2026-02,Trauma and Stressor-related Disorders,Age,35-64 years,522
2026-02,Trauma and Stressor-related Disorders,Age,65+ years,274
2026-02,Trauma and Stressor-related Disorders,Age,All,422
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,620
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,All,422
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,319
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,Black,374
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,324
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,434
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,353
2026-02,Trauma and Stressor-related Disorders,RaceEthnicity,White,476
2026-02,Trauma and Stressor-related Disorders,Sex,All,422
2026-02,Trauma and Stressor-related Disorders,Sex,Female,439
2026-02,Trauma and Stressor-related Disorders,Sex,Male,399
2026-02,Trauma and Stressor-related Disorders,Total,All,422
2026-01,Trauma and Stressor-related Disorders,Age,12-17 years,927
2026-01,Trauma and Stressor-related Disorders,Age,18-34 years,471
2026-01,Trauma and Stressor-related Disorders,Age,35-64 years,510
2026-01,Trauma and Stressor-related Disorders,Age,65+ years,265
2026-01,Trauma and Stressor-related Disorders,Age,All,409
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,592
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,All,409
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,308
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,Black,363
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,320
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,426
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,390
2026-01,Trauma and Stressor-related Disorders,RaceEthnicity,White,459
2026-01,Trauma and Stressor-related Disorders,Sex,All,409
2026-01,Trauma and Stressor-related Disorders,Sex,Female,421
2026-01,Trauma and Stressor-related Disorders,Sex,Male,392
2026-01,Trauma and Stressor-related Disorders,Total,All,409
2025-12,Trauma and Stressor-related Disorders,Age,12-17 years,788
2025-12,Trauma and Stressor-related Disorders,Age,18-34 years,443
2025-12,Trauma and Stressor-related Disorders,Age,35-64 years,490
2025-12,Trauma and Stressor-related Disorders,Age,65+ years,251
2025-12,Trauma and Stressor-related Disorders,Age,All,379
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,550
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,All,379
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,287
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,Black,331
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,298
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,387
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,301
2025-12,Trauma and Stressor-related Disorders,RaceEthnicity,White,427
2025-12,Trauma and Stressor-related Disorders,Sex,All,379
2025-12,Trauma and Stressor-related Disorders,Sex,Female,391
2025-12,Trauma and Stressor-related Disorders,Sex,Male,361
2025-12,Trauma and Stressor-related Disorders,Total,All,379
2025-11,Trauma and Stressor-related Disorders,Age,12-17 years,962
2025-11,Trauma and Stressor-related Disorders,Age,18-34 years,501
2025-11,Trauma and Stressor-related Disorders,Age,35-64 years,529
2025-11,Trauma and Stressor-related Disorders,Age,65+ years,266
2025-11,Trauma and Stressor-related Disorders,Age,All,425
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,585
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,All,425
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,336
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,Black,373
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,341
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,452
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,391
2025-11,Trauma and Stressor-related Disorders,RaceEthnicity,White,475
2025-11,Trauma and Stressor-related Disorders,Sex,All,425
2025-11,Trauma and Stressor-related Disorders,Sex,Female,440
2025-11,Trauma and Stressor-related Disorders,Sex,Male,406
2025-11,Trauma and Stressor-related Disorders,Total,All,425
2025-10,Trauma and Stressor-related Disorders,Age,12-17 years,982
2025-10,Trauma and Stressor-related Disorders,Age,18-34 years,506
2025-10,Trauma and Stressor-related Disorders,Age,35-64 years,525
2025-10,Trauma and Stressor-related Disorders,Age,65+ years,258
2025-10,Trauma and Stressor-related Disorders,Age,All,431
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,608
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,All,431
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,318
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,Black,381
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,351
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,459
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,396
2025-10,Trauma and Stressor-related Disorders,RaceEthnicity,White,477
2025-10,Trauma and Stressor-related Disorders,Sex,All,431
2025-10,Trauma and Stressor-related Disorders,Sex,Female,453
2025-10,Trauma and Stressor-related Disorders,Sex,Male,402
2025-10,Trauma and Stressor-related Disorders,Total,All,431
2025-09,Trauma and Stressor-related Disorders,Age,12-17 years,882
2025-09,Trauma and Stressor-related Disorders,Age,18-34 years,502
2025-09,Trauma and Stressor-related Disorders,Age,35-64 years,511
2025-09,Trauma and Stressor-related Disorders,Age,65+ years,255
2025-09,Trauma and Stressor-related Disorders,Age,All,421
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,AI/AN,583
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,All,421
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,Asian,315
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,Black,362
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,Hispanic,340
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,Multiple/Other,453
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,NHOPI,424
2025-09,Trauma and Stressor-related Disorders,RaceEthnicity,White,470
2025-09,Trauma and Stressor-related Disorders,Sex,All,421
2025-09,Trauma and Stressor-related Disorders,Sex,Female,442
2025-09,Trauma and Stressor-related Disorders,Sex,Male,392
2025-09,Trauma and Stressor-related Disorders,Total,All,421
2025-08,Trauma and Stressor-related Disorders,Age,12-17 years,798
